UNITID,iheName,MSI_Flag,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,studentsRecipientsTotal,eligibleStudentsTotal,studentPortionDisbursedTotal,avgStudentAward,pct_eligible_who_received_aid_by_inst,pct_enrolled_who_received_aid_by_inst,pct_enrolled_who_were_eligible,pctPell,pct_received_who_are_pell,eligiblePellUG,eligibleNonPellUG,eligibleUG,receivedPellUG,receivedNonPellUG,receivedUG,INSTNM,ADDR,CITY,STABBR,ZIP,FIPS,OPEID,SECTOR,ICLEVEL,CONTROL,INSTCAT,LANDGRNT,INSTSIZE,LOCALE,POSTSEC,LONGITUD,LATITUDE,FT_Previous_Cohort_2017,FT_Previous_Cohort_2018,FT_Previous_Cohort_2019,FT_Previous_Cohort_2020,FT_Previous_Cohort_2021,FT_Previous_Cohort_Adj_2017,FT_Previous_Cohort_Adj_2018,FT_Previous_Cohort_Adj_2019,FT_Previous_Cohort_Adj_2020,FT_Previous_Cohort_Adj_2021,FT_Retention_N_2017,FT_Retention_N_2018,FT_Retention_N_2019,FT_Retention_N_2020,FT_Retention_N_2021,FT_Retention_Rate_2017,FT_Retention_Rate_2018,FT_Retention_Rate_2019,FT_Retention_Rate_2020,FT_Retention_Rate_2021,New_Cohort_2017,New_Cohort_2018,New_Cohort_2019,New_Cohort_2020,New_Cohort_2021,New_UG_2017,New_UG_2018,New_UG_2019,New_UG_2020,New_UG_2021,PT_Previous_Cohort_2017,PT_Previous_Cohort_2018,PT_Previous_Cohort_2019,PT_Previous_Cohort_2020,PT_Previous_Cohort_2021,PT_Previous_Cohort_Adj_2017,PT_Previous_Cohort_Adj_2018,PT_Previous_Cohort_Adj_2019,PT_Previous_Cohort_Adj_2020,PT_Previous_Cohort_Adj_2021,PT_Retention_N_2017,PT_Retention_N_2018,PT_Retention_N_2019,PT_Retention_N_2020,PT_Retention_N_2021,PT_Retention_Rate_2017,PT_Retention_Rate_2018,PT_Retention_Rate_2019,PT_Retention_Rate_2020,PT_Retention_Rate_2021
491835,SAN ANTONIO EDUCATIONAL GROUP LLC,0,0,0,0,0,0,0,0,65,66,21234.31,326.6816923,98.48484848,50.78125,51.5625,0.265,52.30769231,34,32,66,34,31,65,Salon Professional Academy of San Antonio,16640 San Pedro Avenue,San Antonio,TX,78232-2242,48,4271700,"Private for-profit, less-than 2-year",Less than 2 years (below associate),Private for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",City: Large,1,-98.47,29.59369,NA,37,20,26,47,NA,37,20,26,47,NA,30,17,24,38,NA,81,85,92,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490425,"AWSCI,LLC",0,0,0,0,0,0,0,0,74,101,74000,1000,73.26732673,34.57943925,47.19626168,0.261,47.2972973,39,62,101,35,39,74,Ann Webb Skin Institute,11701 Jollyville Road,Austin,TX,78759-3936,48,4265400,"Private for-profit, less-than 2-year",Less than 2 years (below associate),Private for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",City: Large,1,-97.751895,30.419687,19,44,36,44,45,19,42,36,44,45,15,32,32,41,41,79,76,89,93,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225876,JACKSONVILLE COLLEGE,0,0,0,0,0,0,0,0,133,226,141902,1066.932331,58.84955752,10.82180635,18.38893409,0.789,100,226,0,226,133,0,133,Jacksonville College-Main Campus,105 B J Albritton Dr,Jacksonville,TX,75766-4759,48,357900,"Private not-for-profit, 2-year",At least 2 but less than 4 years,Private not-for-profit,"Degree-granting, associate's and certificates",Not a Land Grant Institution,"Under 1,000",Town: Distant,1,-95.281311,31.965846,141,94,113,110,119,141,94,113,110,119,70,45,56,50,70,50,48,50,45,59,94,113,113,119,93,277,280,284,170,269,3,0,12,6,6,3,0,12,6,6,0,0,2,2,1,0,NA,17,33,17
491251,WEISER RESOLUTION CSFW LP,0,0,0,0,0,0,0,0,63,73,47260,750.1587302,86.30136986,45.65217391,52.89855072,NA,46.03174603,32,41,73,29,34,63,The Culinary School of Fort Worth,6550 Camp Bowie Blvd #110,Fort Worth,TX,76116,48,4276400,"Private for-profit, less-than 2-year",Less than 2 years (below associate),Private for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",City: Large,1,-97.428672,32.724044,NA,0,30,47,38,NA,0,30,47,38,NA,0,21,38,24,NA,NA,70,81,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484905,UNIVERSITY OF NORTH TEXAS AT DALLAS,1,0,0,0,0,0,1,0,3823,4214,1080922,282.7418258,90.72140484,84.72960993,93.39539007,0.698,62.18597064,1890,1546,3436,1906,1159,3065,University of North Texas at Dallas,7300 University Hills Drive,Dallas,TX,75241,48,4242100,"Public, 4-year or above",Four or more years,Public,"Degree-granting, primarily baccalaureate or above",Not a Land Grant Institution,"1,000 - 4,999",City: Large,1,-96.803446,32.659588,256,290,352,390,262,256,290,352,390,262,196,213,247,276,183,77,73,70,71,70,290,352,791,262,291,884,949,1945,1007,1078,24,26,13,34,65,24,26,13,34,65,14,11,10,12,27,58,42,77,35,42
494719,BARBERING VENTURES LLC,0,0,0,0,0,0,0,0,18,18,47658,2647.666667,100,94.73684211,94.73684211,NA,100,18,0,18,18,0,18,Tonsorial Arts Barber College,2831 New Boston Road,Texarkana,TX,75501-3264,48,4286500,"Private for-profit, less-than 2-year",Less than 2 years (below associate),Private for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",City: Small,1,-94.079302,33.435351,NA,NA,1,13,6,NA,NA,1,13,6,NA,NA,1,12,6,NA,NA,100,92,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,5,NA,NA,0,8,5,NA,NA,0,3,2,NA,NA,NA,38,40
224527,EAST TEXAS BAPTIST UNIVERSITY,0,0,0,0,0,0,0,0,884,1147,1030162,1165.341629,77.07061901,51.48514851,66.80256261,0.448,NA,505,569,1074,373,501,NA,East Texas Baptist University,One Tiger Drive,Marshall,TX,75670-1498,48,356400,"Private not-for-profit, 4-year or above",Four or more years,Private not-for-profit,"Degree-granting, primarily baccalaureate or above",Not a Land Grant Institution,"1,000 - 4,999",Town: Distant,1,-94.374488,32.557847,346,419,400,345,403,346,419,400,345,403,191,266,249,209,247,55,63,62,61,61,419,400,345,403,403,649,615,562,675,674,0,1,3,5,0,0,1,3,5,0,0,0,0,1,0,NA,0,0,20,NA
224891,FRANK PHILLIPS COLLEGE,1,0,0,0,0,0,1,0,218,218,488436,2240.53211,100,12.18557854,12.18557854,0.536,100,218,NA,218,218,0,218,Frank Phillips College,1301 W. Roosevelt St.,Borger,TX,79008-5118,48,356800,"Public, 2-year",At least 2 but less than 4 years,Public,"Degree-granting, associate's and certificates",Not a Land Grant Institution,"1,000 - 4,999",Town: Distant,1,-101.406005,35.657778,187,207,160,159,209,187,207,160,159,208,96,128,102,98,114,51,62,64,62,55,207,160,159,209,218,707,760,740,380,394,4,6,66,29,46,4,6,66,29,46,3,3,33,14,23,75,50,50,48,50
223922,CLARENDON COLLEGE,0,0,0,0,0,0,0,0,241,241,442844,1837.526971,100,6.38410596,6.38410596,0.504,81.32780083,196,45,241,196,45,241,Clarendon College,1122 College Drive,Clarendon,TX,79226,48,355400,"Public, 2-year",At least 2 but less than 4 years,Public,"Degree-granting, associate's and certificates",Not a Land Grant Institution,"1,000 - 4,999",Rural: Remote,1,-100.902421,34.944558,222,258,242,204,309,222,257,242,204,309,107,132,117,107,162,48,51,48,52,52,258,220,204,343,309,772,820,803,1062,938,218,347,466,470,619,218,347,466,470,619,114,173,224,232,327,52,50,48,49,53
493804,DELUXE BARBER COLLEGE,0,0,0,0,0,0,0,0,38,48,38000,1000,79.16666667,59.375,75,NA,NA,45,0,NA,35,0,NA,Deluxe Barber College,12636 Nacogdoches Road,San Antonio,TX,78217-2118,48,4283200,"Private for-profit, less-than 2-year",Less than 2 years (below associate),Private for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",City: Large,1,-98.400819,29.554971,NA,NA,30,24,17,NA,NA,30,24,17,NA,NA,23,18,17,NA,NA,77,75,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223001,AUSTIN PRESBYTERIAN THEOLOGICAL SEMINAR,0,0,0,0,0,0,0,0,40,71,34916,872.9,56.33802817,23.80952381,42.26190476,NA,NA,0,0,0,0,0,0,Austin Presbyterian Theological Seminary,100 E 27th St,Austin,TX,78705-5711,48,354400,"Private not-for-profit, 4-year or above",Four or more years,Private not-for-profit,"Degree-granting, graduate with no undergraduate degrees",Not a Land Grant Institution,"Under 1,000",City: Large,1,-97.736958,30.29201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228468,SOUTHWESTERN ADVENTIST UNIVERSITY,1,0,0,0,0,0,1,0,495,495,400581,809.2545455,100,53.92156863,53.92156863,0.546,NA,181,NA,NA,181,NA,NA,Southwestern Adventist University,100 W Hillcrest,Keene,TX,76059,48,361900,"Private not-for-profit, 4-year or above",Four or more years,Private not-for-profit,"Degree-granting, primarily baccalaureate or above",Not a Land Grant Institution,"Under 1,000",Town: Fringe,1,-97.32702,32.397617,134,128,127,107,137,134,128,127,107,137,109,82,86,84,100,81,64,68,79,73,128,127,107,137,127,197,243,168,230,195,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,1,NA,NA,NA,NA,100
443322,"VALLEY GRANDE INSTITUTE FOR ACADEMIC STUDIES, INC.",0,0,0,0,0,0,0,0,147,160,99500,676.8707483,91.875,36.38613861,39.6039604,0.745,100,160,NA,NA,147,0,147,Valley Grande Institute for Academic Studies,345 S. Texas Blvd.,Weslaco,TX,78596,48,3612400,"Private not-for-profit, less-than 2-year",Less than 2 years (below associate),Private not-for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",Suburb: Large,1,-97.990391,26.158256,109,137,74,32,23,109,137,74,32,20,83,104,48,24,20,76,76,65,75,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222938,THE ART INSTITUTE OF HOUSTON,0,0,0,0,0,0,0,0,596,1466,1248102.54,2094.131779,40.65484311,46.05873261,113.2921175,0.719,74.16107383,854,612,1466,442,154,596,The Art Institute of Houston,4140 Southwest Freeway,Houston,TX,77027-9625,48,2117100,"Private for-profit, 4-year or above",Four or more years,Private for-profit,"Degree-granting, primarily baccalaureate or above",Not a Land Grant Institution,"Under 1,000",City: Large,1,-95.445766,29.73025,86,60,47,50,56,86,60,46,50,56,53,33,25,26,18,62,55,54,52,32,91,66,67,74,26,290,273,178,161,123,74,29,38,49,36,74,29,38,49,36,29,8,15,17,9,39,28,39,35,25
226675,COVENANT SCHOOL OF NURSING,0,0,0,0,0,0,0,0,277,429,494482.98,1785.137112,64.56876457,63.82488479,98.84792627,NA,39.35018051,160,269,429,109,168,277,Covenant School of Nursing and Allied Health,1919 Frankford Ave.,Lubbock,TX,79407,48,661200,"Private not-for-profit, 2-year",At least 2 but less than 4 years,Private not-for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",City: Large,1,-101.937872,33.5757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226152,TEXAS A&M INTERNATIONAL UNIVERSITY,1,0,0,0,0,0,1,0,2686,13808,4750878,1768.755771,19.45249131,28.24098412,145.1792661,0.65,86.29600626,10386,2424,12810,2204,350,2554,Texas A & M International University,5201 University Blvd,Laredo,TX,78041-1900,48,965100,"Public, 4-year or above",Four or more years,Public,"Degree-granting, primarily baccalaureate or above",Not a Land Grant Institution,"5,000 - 9,999",City: Large,1,-99.436043,27.571172,1010,1116,1323,1359,1228,1010,1116,1323,1359,1228,768,860,1040,1009,910,76,77,79,74,74,1116,1323,1359,1228,1119,1672,1897,1880,1946,1817,16,32,33,18,35,16,32,33,18,35,8,22,23,9,23,50,69,70,50,66
224147,TEXAS A&M UNIVERSITY - CORPUS CHRISTI,1,0,0,0,0,0,1,0,5992,8708,6654384,1110.544726,68.81028939,42.05207383,61.11306057,0.447,58.20224719,4040,3806,7846,3108,2232,5340,Texas A & M University-Corpus Christi,6300 Ocean Dr.,Corpus Christi,TX,78412-5503,48,1116100,"Public, 4-year or above",Four or more years,Public,"Degree-granting, primarily baccalaureate or above",Not a Land Grant Institution,"10,000 - 19,999",City: Large,1,-97.32395,27.713723,2380,2224,1887,1744,1395,2380,2223,1887,1744,1395,1344,1279,1138,1001,773,56,58,60,57,55,2224,1887,1744,1448,1716,3211,2848,2698,2269,2615,30,43,163,171,160,30,43,163,171,160,15,25,88,82,72,50,58,54,48,45
494694,BTGRAD INC DBA TEXAS HEALTHTECH INSTITUTE,0,0,0,0,0,0,0,0,22,39,46607,2118.5,56.41025641,84.61538462,150,NA,100,39,0,39,22,0,22,Texas Healthtech Institute,9615 College Street,Beaumont,TX,77707-2604,48,4283100,"Private for-profit, less-than 2-year",Less than 2 years (below associate),Private for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",City: Midsize,1,-94.206012,30.064641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228282,"EDCO SYSTEMS, L.P.",0,0,0,0,0,0,0,0,125,125,191077,1528.616,100,97.65625,97.65625,0.932,95.2,119,6,125,119,6,125,Southwest School of Business and Technical Careers-San Antonio,229 SW Military Drive,San Antonio,TX,78221-0138,48,2218300,"Private for-profit, less-than 2-year",Less than 2 years (below associate),Private for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",City: Large,1,-98.49583,29.357965,NA,NA,NA,21,18,NA,NA,NA,21,18,NA,NA,NA,17,15,NA,NA,NA,81,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247825,"INSTITUTE FOR CHRISTIAN STUDIES, AUSTIN TEXAS",0,0,0,0,0,0,0,0,6,6,5068,844.6666667,100,13.63636364,13.63636364,NA,NA,NA,NA,NA,NA,NA,NA,Austin Graduate School of Theology,7640 Guadalupe St,Austin,TX,78752,48,2362800,"Private not-for-profit, 4-year or above",Four or more years,Private not-for-profit,"Degree-granting, primarily baccalaureate or above",Not a Land Grant Institution,"Under 1,000",City: Large,1,-97.711751,30.343842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228909,UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER,0,0,0,0,0,0,0,0,267,1716,343849,1287.82397,15.55944056,11.03305785,70.90909091,NA,NA,0,0,0,0,0,0,University of North Texas Health Science Center,3500 Camp Bowie Blvd,Fort Worth,TX,76107-2699,48,976800,"Public, 4-year or above",Four or more years,Public,"Degree-granting, graduate with no undergraduate degrees",Not a Land Grant Institution,"1,000 - 4,999",City: Large,1,-97.369138,32.749907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443146,JAY'S TECHNICAL INSTITUTE,0,0,0,0,0,0,0,0,45,45,51600,1146.666667,100,22.5,22.5,0.885,100,45,0,45,45,0,45,Jay's Technical Institute,11910 Fondren Meadow,Houston,TX,77071,48,3680300,"Private for-profit, less-than 2-year",Less than 2 years (below associate),Private for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",City: Large,1,-95.525281,29.64877,7,8,6,12,14,7,4,4,12,14,7,2,2,10,6,100,50,50,83,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,0,3,NA,9,3,0,3,NA,9,3,0,3,NA,100,100,NA,100,NA
224712,THE EPISCOPAL THEOLOGICAL SEMINARY OF THE SOUTHWEST,0,0,0,0,0,0,0,0,0,135,0,NA,0,0,108.8709677,NA,NA,0,0,0,0,0,0,Episcopal Theological Seminary of the Southwest,501 E. 32nd St.,Austin,TX,78705,48,356600,"Private not-for-profit, 4-year or above",Four or more years,Private not-for-profit,"Degree-granting, graduate with no undergraduate degrees",Not a Land Grant Institution,"Under 1,000",City: Large,1,-97.732652,30.293092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483559,BELLA COSMETOLOGY SCHOOL LLC,0,0,0,0,0,0,0,0,48,48,72336,1507,100,33.33333333,33.33333333,0.674,NA,38,NA,48,NA,NA,48,Bella Cosmetology and Barber College,5015A Wesley,Greenville,TX,75402,48,4235900,"Private for-profit, less-than 2-year",Less than 2 years (below associate),Private for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",Town: Distant,1,-96.107802,33.119725,16,35,28,40,15,16,35,28,40,15,13,30,20,8,5,81,86,71,20,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,0,6,NA,3,8,0,6,NA,0,2,0,3,NA,0,25,NA,50
224013,BK COSMO COLLEGE OF COSMETOLOGY,0,0,0,0,0,0,0,0,16,16,38223.04,2388.94,100,NA,NA,0.667,NA,16,0,16,NA,0,16,BK Cosmo College of Cosmetology,320 W. Water Street Suite E,Kerrville,TX,78028-4312,48,2058600,"Private for-profit, less-than 2-year",Less than 2 years (below associate),Private for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",Town: Remote,1,-99.15037,30.055075,1,1,NA,8,8,1,1,NA,8,8,1,1,NA,4,8,100,100,NA,50,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
434283,PATHWAY VOCATIONAL ACADEMY LLC,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Pathway Vocational Academy,"3141 College, Suite A10",Beaumont,TX,77701-4650,48,3277300,"Private for-profit, less-than 2-year",Less than 2 years (below associate),Private for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",City: Midsize,1,-94.122709,30.067103,13,14,12,6,20,13,14,12,6,20,6,5,6,6,17,46,36,50,100,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
461388,DIAMONDS COSMETOLOGY COLLEGE,0,0,0,0,0,0,0,0,45,44,76696,1704.355556,102.2727273,51.72413793,50.57471264,0.787,75.55555556,34,10,44,34,11,45,Diamonds Cosmetology College,3321 Loy Lake Rd,Sherman,TX,75090-2657,48,4169100,"Private for-profit, less-than 2-year",Less than 2 years (below associate),Private for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",City: Small,1,-96.606125,33.673442,18,13,23,13,8,18,13,23,13,8,7,5,14,8,6,39,38,61,62,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451565,"PMTX AUSTIN, LLC",0,0,0,0,0,0,0,0,123,123,104384.89,848.6576423,100,53.94736842,53.94736842,0.542,64.22764228,79,44,123,79,44,123,Paul Mitchell the School-Austin,9503 Research Blvd Building 3 Suite 310,Austin,TX,78759,48,4125400,"Private for-profit, less-than 2-year",Less than 2 years (below associate),Private for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",City: Large,1,-97.740293,30.386375,30,28,24,21,23,30,28,24,21,23,24,21,16,16,16,80,75,67,76,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,2,1,NA,2,8,2,1,NA,2,3,2,1,NA,100,38,100,100,NA
441742,"CONCORDE CAREER COLLEGES, INC.",0,0,0,0,0,0,0,0,662,1043,589842,891,63.47075743,45.24948735,71.29186603,0.708,89.57703927,923,120,1043,593,69,662,Concorde Career College-Grand Prairie,305 W. Interstate 20,Grand Prairie,TX,75052-3831,48,3542300,"Private for-profit, 2-year",At least 2 but less than 4 years,Private for-profit,"Degree-granting, associate's and certificates",Not a Land Grant Institution,"Under 1,000",Suburb: Large,1,-97.05498,32.675369,231,134,296,206,164,231,134,296,206,164,167,100,195,173,85,72,75,66,84,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,26,21,NA,NA,0,26,21,NA,NA,0,19,8,NA,NA,NA,73,38
225627,UNIVERSITY OF THE INCARNATE WORD,1,0,0,0,0,0,1,0,4577,4878,2609844,570.2084335,93.82943829,41.79908676,44.54794521,0.462,53.64635365,1698,1513,3211,1611,1392,3003,University of the Incarnate Word,4301 Broadway,San Antonio,TX,78209,48,357800,"Private not-for-profit, 4-year or above",Four or more years,Private not-for-profit,"Degree-granting, primarily baccalaureate or above",Not a Land Grant Institution,"5,000 - 9,999",City: Large,1,-98.46583,29.46708,728,712,816,1006,916,728,712,816,1006,916,552,526,595,754,673,76,74,73,75,73,790,816,1006,916,963,1496,1546,1792,1562,1426,11,14,6,4,6,11,14,6,4,6,5,7,2,0,2,45,50,33,0,33
222886,ARLINGTON CAREER INSTITUTE,0,0,0,0,0,0,0,0,184,184,224896,1222.26087,100,47.17948718,47.17948718,0.487,NA,NA,NA,184,NA,NA,184,Arlington Career Institute,901 Ave K,Grand Prairie,TX,75050-2636,48,2521200,"Private for-profit, 2-year",At least 2 but less than 4 years,Private for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",Suburb: Large,1,-97.052772,32.77244,140,136,215,220,234,140,136,215,220,234,103,99,154,161,169,74,73,72,73,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,23,35,40,24,34,23,35,40,24,24,17,25,29,18,71,74,71,73,75
444398,BAPTIST UNIVERSITY OF THE AMERICAS,1,0,0,0,0,0,1,0,71,71,61112,860.7323944,100,40.34090909,40.34090909,0.533,66.1971831,47,24,71,47,24,71,Baptist University of the Americas,7838 Barlite Blvd.,San Antonio,TX,78224-1364,48,3733300,"Private not-for-profit, 4-year or above",Four or more years,Private not-for-profit,"Degree-granting, primarily baccalaureate or above",Not a Land Grant Institution,"Under 1,000",City: Large,1,-98.546081,29.34998,19,11,9,9,9,19,11,9,9,9,6,8,7,2,5,32,73,78,22,56,11,9,9,9,8,37,29,28,18,32,8,8,5,2,4,8,8,5,2,4,6,1,3,1,3,75,13,60,50,75
444565,CULINARY INSTITUTE LENOTRE,0,0,0,0,0,0,0,0,236,239156,341090,1445.29661,0.098680359,67.42857143,68330.28571,0.654,69.06779661,169559,69597,239156,163,73,236,Culinary Institute Inc,7070 Allensby,Houston,TX,77022-4322,48,3723300,"Private for-profit, 2-year",At least 2 but less than 4 years,Private for-profit,"Degree-granting, associate's and certificates",Not a Land Grant Institution,"Under 1,000",City: Large,1,-95.378633,29.823623,174,37,35,118,77,173,37,35,118,77,95,30,30,100,19,55,81,86,85,25,36,35,61,77,1,59,59,66,112,55,NA,30,26,70,0,NA,30,26,70,0,NA,26,21,58,0,NA,87,81,83,NA
458034,HOUSTON INTERNATIONAL COLLEGE CARDIOTECH ULTRASOUND SCHOOL,0,0,0,0,0,0,0,0,47,47,80773,1718.574468,100,51.08695652,51.08695652,0.806,53.19148936,25,22,47,25,22,47,Houston International College Cardiotech Ultrasound School,12135 Bissonnet Ste E,Houston,TX,77099,48,4138500,"Private for-profit, 2-year",At least 2 but less than 4 years,Private for-profit,"Degree-granting, associate's and certificates",Not a Land Grant Institution,"Under 1,000",City: Large,1,-95.592909,29.675203,14,9,5,3,4,14,9,5,3,4,13,9,5,3,4,93,100,100,100,100,9,5,3,4,18,25,17,15,24,32,2,2,1,NA,NA,2,2,1,NA,NA,1,2,1,NA,NA,50,100,100,NA,NA
444556,AUGUSTE ESCOFFIER SCHOOL OF CULINARY ARTS,0,0,0,0,0,0,0,0,408,408,574610,1408.357843,100,52.30769231,52.30769231,0.548,67.89215686,277,131,408,277,131,408,Auguste Escoffier School of Culinary Arts-Austin,6020-B Dillard Circle,Austin,TX,78752,48,3727600,"Private for-profit, 2-year",At least 2 but less than 4 years,Private for-profit,"Degree-granting, associate's and certificates",Not a Land Grant Institution,"Under 1,000",City: Large,1,-97.717865,30.326455,139,130,121,176,174,139,130,121,176,173,94,87,82,117,102,68,67,68,66,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480888,CYBERTEX INSTITUTE OF TECHNOLOGY,0,0,0,0,0,0,0,0,134,270,231048.16,1724.24,49.62962963,29.97762864,60.40268456,0.894,100,270,0,270,134,0,134,CyberTex Institute of Technology,"6300 La Calma Dr. Suite ,350",Austin,TX,78752,48,4187800,"Private for-profit, less-than 2-year",Less than 2 years (below associate),Private for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",City: Large,1,-97.70303,30.324403,52,37,97,89,95,52,37,97,89,95,42,31,82,85,82,81,84,85,96,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227225,NORTHEAST TEXAS COMMUNITY COLLEGE,1,0,0,0,0,0,1,0,1375,2434,530634,385.9156364,56.49137223,30.05464481,53.20218579,0.615,79.27272727,1840,594,2434,1090,285,1375,Northeast Texas Community College,2886 FM 1735,Mount Pleasant,TX,75455,48,2315400,"Public, 2-year",At least 2 but less than 4 years,Public,"Degree-granting, associate's and certificates",Not a Land Grant Institution,"1,000 - 4,999",Rural: Distant,1,-94.881855,33.104931,484,440,478,437,375,484,440,478,437,375,307,238,292,250,202,63,54,61,57,54,440,478,437,375,422,742,751,678,611,617,141,102,90,96,118,141,102,90,96,118,58,43,32,33,36,41,42,36,34,31
