UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTIN,RRFTIN,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTIN,RRPTIN,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
192040,"R",38,"R",41,"R",93,"R",43,"R",0,"R",0,"R",43,"R",39,"R",91,"A",,"A",,"A",,"A",,"A",,"A",,"R",4
192110,"R",110,"R",151,"R",73,"R",113,"R",0,"R",0,"R",113,"R",105,"R",93,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
192165,"R",49,"R",49,"R",100,"R",38,"R",0,"R",0,"R",38,"R",35,"R",92,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
192192,"R",367,"R",550,"R",67,"R",365,"Z",0,"Z",0,"R",365,"R",247,"R",68,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
192271,"R",255,"R",432,"R",59,"R",255,"R",0,"R",0,"R",255,"R",174,"R",68,"R",5,"R",0,"R",0,"R",5,"R",0,"R",0,"R",13
192323,"R",544,"R",797,"R",68,"R",630,"R",1,"R",0,"R",629,"R",526,"R",84,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",13
192439,"R",671,"R",1294,"R",52,"R",692,"R",0,"R",0,"R",692,"R",446,"R",64,"R",15,"R",0,"R",0,"R",15,"R",5,"R",33,"R",13
192448,"R",692,"R",3740,"R",19,"R",531,"R",0,"R",0,"R",531,"R",413,"R",78,"R",3,"R",0,"R",0,"R",3,"R",1,"R",33,"R",14
192484,"A",,"A",,"A",,"R",12,"R",0,"Z",0,"R",12,"R",8,"R",67,"R",6,"R",0,"R",0,"R",6,"R",5,"R",83,"R",11
192509,"R",240,"R",300,"R",80,"R",165,"R",0,"R",0,"R",165,"R",55,"R",33,"R",9,"R",0,"R",0,"R",9,"R",1,"R",11,"R",15
192563,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
192624,"R",44,"R",51,"R",86,"R",27,"R",0,"R",0,"R",27,"R",27,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
192688,"R",80,"R",223,"R",36,"R",73,"R",0,"R",0,"R",73,"R",35,"R",48,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",18
192703,"R",764,"R",933,"R",82,"R",814,"R",0,"R",0,"R",814,"R",692,"R",85,"R",2,"Z",0,"Z",0,"R",2,"R",1,"R",50,"R",13
192712,"R",115,"R",122,"R",94,"R",156,"R",0,"R",0,"R",156,"R",150,"R",96,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
192749,"R",416,"R",496,"R",84,"R",484,"R",0,"R",0,"R",484,"R",356,"R",74,"R",1,"R",0,"R",1,"R",2,"R",1,"R",50,"R",11
192785,"R",17,"R",256,"R",7,"R",6,"R",0,"R",0,"R",6,"R",4,"R",67,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",9
192800,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",31
192819,"R",1285,"R",1736,"R",74,"R",1225,"R",0,"R",0,"R",1225,"R",1088,"R",89,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",17
192864,"R",516,"R",705,"R",73,"R",535,"Z",0,"Z",0,"R",535,"R",407,"R",76,"R",17,"Z",0,"Z",0,"R",17,"R",9,"R",53,"R",11
192925,"R",352,"R",541,"R",65,"R",215,"R",0,"R",0,"R",215,"R",131,"R",61,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
192961,"A",,"A",,"A",,"R",2,"Z",0,"Z",0,"R",2,"R",2,"R",100,"R",1,"Z",0,"Z",0,"R",1,"R",0,"R",0,"R",3
192970,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
193016,"R",866,"R",2173,"R",40,"R",899,"R",0,"R",0,"R",899,"R",654,"R",73,"R",34,"R",0,"R",0,"R",34,"R",26,"R",76,"R",16
193052,"R",9,"R",65,"R",14,"R",14,"R",0,"R",0,"R",14,"R",9,"R",64,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
193061,"R",4,"R",4,"R",100,"R",8,"R",0,"R",0,"R",8,"R",6,"R",75,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
193070,"R",12,"R",12,"R",100,"R",18,"R",0,"R",0,"R",18,"R",16,"R",89,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
193122,"A",,"A",,"A",,"R",27,"R",0,"R",0,"R",27,"R",22,"R",81,"R",87,"R",0,"R",0,"R",87,"R",78,"R",90,"R",30
193186,"A",,"A",,"A",,"R",5,"R",0,"R",0,"R",5,"R",5,"R",100,"R",4,"R",0,"R",0,"R",4,"R",1,"R",25,"R",16
193201,"R",88,"R",121,"R",73,"R",99,"R",0,"R",0,"R",99,"R",31,"R",31,"R",5,"R",0,"R",0,"R",5,"R",3,"R",60,"R",20
193247,"R",49,"R",55,"R",89,"R",36,"R",0,"R",0,"R",36,"R",24,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
193265,"A",,"A",,"A",,"R",48,"R",0,"R",0,"R",48,"R",43,"R",90,"R",15,"R",0,"R",0,"R",15,"R",15,"R",100,"R",18
193283,"R",1254,"R",1637,"R",77,"R",1153,"R",1,"Z",0,"R",1152,"R",687,"R",60,"R",65,"Z",0,"Z",0,"R",65,"R",25,"R",38,"R",18
193292,"R",510,"R",881,"R",58,"R",554,"R",0,"R",0,"R",554,"R",487,"R",88,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",10
193308,"R",947,"R",2954,"R",32,"R",292,"R",0,"R",0,"R",292,"R",216,"R",74,"R",8,"R",0,"R",0,"R",8,"R",1,"R",13,"R",17
193326,"R",2468,"R",4144,"R",60,"R",2638,"Z",0,"Z",0,"R",2638,"R",1601,"R",61,"R",369,"Z",0,"Z",0,"R",369,"R",160,"R",43,"R",22
193353,"R",399,"R",581,"R",69,"R",384,"R",0,"R",0,"R",384,"R",301,"R",78,"R",3,"R",0,"R",0,"R",3,"R",0,"R",0,"R",13
193399,"R",447,"R",575,"R",78,"R",321,"R",0,"R",0,"R",321,"R",230,"R",72,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
193478,"R",3315,"R",5552,"R",60,"R",3516,"Z",0,"Z",0,"R",3516,"R",2464,"R",70,"R",530,"Z",0,"Z",0,"R",530,"R",293,"R",55,"R",18
193584,"R",550,"R",679,"R",81,"R",517,"R",0,"R",0,"R",517,"R",409,"R",79,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
193609,"A",,"A",,"A",,"R",37,"R",0,"R",0,"R",37,"R",19,"R",51,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
193645,"R",269,"R",543,"R",50,"R",446,"R",0,"R",0,"R",446,"R",260,"R",58,"R",30,"R",0,"R",0,"R",30,"R",9,"R",30,"R",15
193654,"R",1551,"R",2345,"R",66,"R",1552,"R",0,"R",0,"R",1552,"R",1263,"R",81,"R",35,"R",0,"R",0,"R",35,"R",28,"R",80,"R",10
193672,"A",,"A",,"A",,"R",16,"R",0,"R",0,"R",16,"R",12,"R",75,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
193858,"A",,"A",,"A",,"R",147,"R",0,"R",0,"R",147,"R",113,"R",77,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
193900,"R",6004,"R",7264,"R",83,"R",6074,"R",13,"R",0,"R",6061,"R",5666,"R",93,"R",52,"R",0,"R",0,"R",52,"R",37,"R",71,"R",9
193946,"R",1029,"R",1512,"R",68,"R",1066,"Z",0,"Z",0,"R",1066,"R",643,"R",60,"R",85,"Z",0,"Z",0,"R",85,"R",42,"R",49,"R",17
193973,"R",590,"R",791,"R",75,"R",622,"R",3,"R",0,"R",619,"R",516,"R",83,"R",3,"R",0,"R",0,"R",3,"R",3,"R",100,"R",11
193991,"A",,"A",,"A",,"R",24,"R",0,"Z",0,"R",24,"R",20,"R",83,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
194028,"R",268,"R",373,"R",72,"R",261,"Z",0,"Z",0,"R",261,"R",146,"R",56,"R",11,"Z",0,"Z",0,"R",11,"R",2,"R",18,"R",15
194091,"R",857,"R",1168,"R",73,"R",679,"R",0,"R",0,"R",679,"R",497,"R",73,"R",30,"R",0,"R",0,"R",30,"R",11,"R",37,"R",12
194116,"R",13,"R",131,"R",10,"R",6,"R",0,"R",0,"R",6,"R",6,"R",100,"R",0,"R",0,"R",0,"R",0,"Z",0,"A",,"R",10
194161,"R",190,"R",424,"R",45,"R",174,"R",0,"R",0,"R",174,"R",103,"R",59,"R",3,"R",0,"R",0,"R",3,"R",1,"R",33,"R",12
194189,"R",3,"R",4,"R",75,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"R",19
194222,"R",1810,"R",2748,"R",66,"R",1966,"Z",0,"Z",0,"R",1966,"R",1035,"R",53,"R",239,"Z",0,"Z",0,"R",239,"R",88,"R",37,"R",21
194240,"R",1131,"R",1684,"R",67,"R",1123,"Z",0,"Z",0,"R",1123,"R",681,"R",61,"R",249,"Z",0,"Z",0,"R",249,"R",119,"R",48,"R",17
194259,"A",,"A",,"A",,"R",19,"Z",0,"Z",0,"R",19,"R",19,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
194310,"R",1999,"R",2764,"R",72,"R",1973,"R",0,"R",0,"R",1973,"R",1569,"R",80,"R",58,"R",0,"R",0,"R",58,"R",47,"R",81,"R",14
194392,"R",195,"R",257,"R",76,"R",189,"R",0,"R",0,"R",189,"R",134,"R",71,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
194435,"A",,"A",,"A",,"R",15,"Z",0,"Z",0,"R",15,"R",14,"R",93,"R",7,"Z",0,"Z",0,"R",7,"R",6,"R",86,"R",20
194499,"R",331,"R",534,"R",62,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",28
194569,"R",18,"R",116,"R",16,"R",27,"R",0,"R",0,"R",27,"R",22,"R",81,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",20
194578,"R",834,"R",1041,"R",80,"R",797,"R",8,"R",0,"R",789,"R",692,"R",88,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",9
194657,"R",26,"R",32,"R",81,"R",38,"R",0,"R",0,"R",38,"R",35,"R",92,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
194666,"R",70,"R",89,"R",79,"R",49,"R",0,"R",0,"R",49,"R",48,"R",98,"A",,"A",,"A",,"A",,"A",,"A",,"R",42
194693,"R",12,"R",13,"R",92,"R",23,"R",0,"R",0,"R",23,"R",16,"R",70,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
194736,"R",41,"R",41,"R",100,"R",41,"R",0,"R",0,"R",41,"R",37,"R",90,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
194763,"R",99,"R",99,"R",100,"R",75,"R",0,"R",0,"R",75,"R",11,"R",15,"A",,"A",,"A",,"A",,"A",,"A",,"R",34
194824,"R",1663,"R",1824,"R",91,"R",1691,"R",0,"R",0,"R",1691,"R",1572,"R",93,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
194958,"R",219,"R",316,"R",69,"R",226,"Z",0,"Z",0,"R",226,"R",185,"R",82,"R",1,"Z",0,"Z",0,"R",1,"R",0,"R",0,"R",12
195003,"R",2755,"R",3666,"R",75,"R",2424,"R",1,"R",0,"R",2423,"R",2187,"R",90,"R",4,"R",0,"R",0,"R",4,"R",4,"R",100,"R",13
195030,"R",1550,"R",1841,"R",84,"R",1461,"R",0,"R",0,"R",1461,"R",1415,"R",97,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
195058,"R",1236,"R",1960,"R",63,"R",1315,"Z",0,"Z",0,"R",1315,"R",884,"R",67,"R",180,"Z",0,"Z",0,"R",180,"R",86,"R",48,"R",20
195067,"A",,"A",,"A",,"R",181,"R",0,"Z",0,"R",181,"R",96,"R",53,"R",74,"R",0,"Z",0,"R",74,"R",48,"R",65,"R",25
195128,"R",201,"R",400,"R",50,"R",205,"R",0,"R",0,"R",205,"R",162,"R",79,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",10
195164,"R",439,"R",522,"R",84,"R",432,"R",0,"R",0,"R",432,"R",364,"R",84,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",12
195173,"R",435,"R",580,"R",75,"R",502,"R",0,"R",0,"R",502,"R",370,"R",74,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",14
195191,"A",,"A",,"A",,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
195216,"R",695,"R",745,"R",93,"R",565,"R",0,"R",0,"R",565,"R",520,"R",92,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
195234,"R",577,"R",763,"R",76,"R",641,"R",0,"R",0,"R",641,"R",482,"R",75,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
195243,"R",246,"R",1028,"R",24,"R",254,"R",0,"R",0,"R",254,"R",187,"R",74,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
195289,"R",3,"R",42,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",4
195304,"R",393,"R",478,"R",82,"R",377,"R",0,"R",0,"R",377,"R",309,"R",82,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
195322,"R",670,"R",1244,"R",54,"R",589,"Z",0,"Z",0,"R",589,"R",311,"R",53,"R",168,"Z",0,"Z",0,"R",168,"R",64,"R",38,"R",20
195438,"R",3,"R",76,"R",4,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
195474,"R",776,"R",936,"R",83,"R",763,"R",1,"R",0,"R",762,"R",671,"R",88,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
195526,"R",661,"R",702,"R",94,"R",714,"R",0,"R",0,"R",714,"R",664,"R",93,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
195544,"R",170,"R",266,"R",64,"R",195,"R",0,"R",0,"R",195,"R",159,"R",82,"R",3,"R",0,"R",0,"R",3,"R",3,"R",100,"R",11
195562,"R",386,"R",840,"R",46,"R",417,"R",0,"R",0,"R",417,"R",335,"R",80,"R",14,"R",0,"R",0,"R",14,"R",5,"R",36,"R",14
195702,"R",2,"R",99,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",7
195720,"R",626,"R",826,"R",76,"R",576,"R",0,"R",0,"R",576,"R",487,"R",85,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
195784,"A",,"A",,"A",,"R",13,"Z",0,"Z",0,"R",13,"R",6,"R",46,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
