"","UNITID","XGRCOHRT","GRCOHRT","XUGENTER","UGENTERN","XPGRCOHR","PGRCOHRT","XRRFTCT","RRFTCT","XRRFTEX","RRFTEX","XRRFTIN","RRFTIN","XRRFTCTA","RRFTCTA","XRET_NMF","RET_NMF","XRET_PCF","RET_PCF","XRRPTCT","RRPTCT","XRRPTEX","RRPTEX","XRRPTIN","RRPTIN","XRRPTCTA","RRPTCTA","XRET_NMP","RET_NMP","XRET_PCP","RET_PCP","XSTUFACR","STUFACR","Year"
"17210",455910,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",5,2019
"17211",455929,"A",NA,"A",NA,"A",NA,"R",6,"R",0,"R",0,"R",6,"R",4,"R",67,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",14,2019
"17212",455956,"A",NA,"A",NA,"A",NA,"R",70,"R",1,"Z",0,"R",69,"R",46,"R",67,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",23,2019
"17213",455965,"A",NA,"A",NA,"A",NA,"R",5,"R",0,"R",0,"R",5,"R",5,"R",100,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",20,2019
"17214",455974,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",15,2019
"17215",455983,"A",NA,"A",NA,"A",NA,"R",105,"R",0,"R",0,"R",105,"R",74,"R",70,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"R",12,2019
"17216",456001,"A",NA,"A",NA,"A",NA,"R",55,"Z",0,"Z",0,"R",55,"R",55,"R",100,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",10,2019
"17217",456029,"A",NA,"A",NA,"A",NA,"R",28,"Z",0,"Z",0,"R",28,"R",19,"R",68,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",20,2019
"17218",456038,"A",NA,"A",NA,"A",NA,"R",97,"R",1,"R",0,"R",96,"R",71,"R",74,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",25,2019
"17219",456065,"A",NA,"A",NA,"A",NA,"R",20,"Z",0,"Z",0,"R",20,"R",16,"R",80,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",20,2019
"17220",456074,"A",NA,"A",NA,"A",NA,"R",23,"Z",0,"Z",0,"R",23,"R",19,"R",83,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",20,2019
"17221",456126,"A",NA,"A",NA,"A",NA,"R",21,"R",0,"Z",0,"R",21,"R",16,"R",76,"R",9,"R",0,"Z",0,"R",9,"R",8,"R",89,"R",11,2019
"17222",456135,"A",NA,"A",NA,"A",NA,"R",31,"R",0,"Z",0,"R",31,"R",18,"R",58,"R",8,"R",0,"Z",0,"R",8,"R",5,"R",63,"R",17,2019
"17223",456153,"A",NA,"A",NA,"A",NA,"R",25,"R",0,"R",0,"R",25,"R",4,"R",16,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",15,2019
"17224",456180,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",3,2019
"17225",456205,"A",NA,"A",NA,"A",NA,"R",43,"R",0,"R",0,"R",43,"R",25,"R",58,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",26,2019
"17226",456214,"A",NA,"A",NA,"A",NA,"R",76,"R",0,"R",0,"R",76,"R",57,"R",75,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",17,2019
"17227",456287,"A",NA,"A",NA,"A",NA,"R",26,"Z",0,"Z",0,"R",26,"R",23,"R",88,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",12,2019
"17228",456454,"A",NA,"A",NA,"A",NA,"R",47,"Z",0,"Z",0,"R",47,"R",27,"R",57,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",17,2019
"17229",456481,"R",2,"R",12,"R",17,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",7,2019
"17230",456490,"R",8,"R",19,"R",42,"R",6,"R",0,"R",0,"R",6,"R",5,"R",83,"R",10,"R",0,"R",0,"R",10,"R",7,"R",70,"R",5,2019
"17231",456506,"A",NA,"A",NA,"A",NA,"R",49,"R",0,"R",0,"R",49,"R",31,"R",63,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",20,2019
"17232",456515,"A",NA,"A",NA,"A",NA,"R",37,"R",0,"R",0,"R",37,"R",27,"R",73,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",16,2019
"17233",456551,"A",NA,"A",NA,"A",NA,"R",18,"R",0,"R",0,"R",18,"R",15,"R",83,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",9,2019
"17234",456560,"A",NA,"A",NA,"A",NA,"R",10,"R",0,"R",0,"R",10,"R",2,"R",20,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",NA,"R",10,2019
"17235",456579,"A",NA,"A",NA,"A",NA,"R",162,"R",0,"R",0,"R",162,"R",116,"R",72,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",21,2019
"17236",456588,"A",NA,"A",NA,"A",NA,"R",8,"Z",0,"Z",0,"R",8,"R",5,"R",63,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",12,2019
"17237",456597,"A",NA,"A",NA,"A",NA,"R",22,"Z",0,"Z",0,"R",22,"R",18,"R",82,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",16,2019
"17238",456621,"A",NA,"A",NA,"A",NA,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",24,"R",0,"R",0,"R",24,"R",8,"R",33,"R",80,2019
"17239",456825,"A",NA,"A",NA,"A",NA,"R",20,"Z",0,"Z",0,"R",20,"R",15,"R",75,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",20,2019
"17240",456922,"A",NA,"A",NA,"A",NA,"R",52,"R",0,"R",0,"R",52,"R",30,"R",58,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",18,2019
"17241",456931,"A",NA,"A",NA,"A",NA,"R",44,"R",0,"R",0,"R",44,"R",27,"R",61,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",21,2019
"17242",456959,"R",163,"R",210,"R",78,"R",153,"R",0,"Z",0,"R",153,"R",117,"R",76,"R",0,"R",0,"Z",0,"R",0,"R",0,"A",NA,"R",15,2019
"17243",456968,"A",NA,"A",NA,"A",NA,"R",50,"R",0,"R",0,"R",50,"R",44,"R",88,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",20,2019
"17244",456977,"A",NA,"A",NA,"A",NA,"R",17,"R",0,"R",0,"R",17,"R",14,"R",82,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",12,2019
"17245",457031,"A",NA,"A",NA,"A",NA,"R",14,"R",0,"R",0,"R",14,"R",14,"R",100,"R",6,"R",0,"R",0,"R",6,"R",5,"R",83,"R",10,2019
"17246",457077,"A",NA,"A",NA,"A",NA,"R",95,"R",0,"R",0,"R",95,"R",49,"R",52,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",16,2019
"17247",457086,"A",NA,"A",NA,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",15,2019
"17248",457101,"A",NA,"A",NA,"A",NA,"R",34,"R",0,"Z",0,"R",34,"R",24,"R",71,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",28,2019
"17249",457110,"A",NA,"A",NA,"A",NA,"R",34,"R",1,"Z",0,"R",33,"R",21,"R",64,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",24,2019
"17250",457129,"R",1,"R",290,"R",0,"R",6,"R",0,"R",0,"R",6,"R",2,"R",33,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",8,2019
"17251",457174,"A",NA,"A",NA,"A",NA,"R",58,"Z",0,"Z",0,"R",58,"R",30,"R",52,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",11,2019
"17252",457192,"A",NA,"A",NA,"A",NA,"R",18,"R",0,"R",0,"R",18,"R",5,"R",28,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",10,2019
"17253",457208,"A",NA,"A",NA,"A",NA,"R",61,"R",10,"R",0,"R",51,"R",41,"R",80,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",15,2019
"17254",457226,"R",6,"R",18,"R",33,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",6,2019
"17255",457244,"A",NA,"A",NA,"A",NA,"P",17,"P",0,"P",0,"P",17,"P",6,"P",33,"P",3,"P",0,"P",0,"P",3,"P",2,"P",67,"P",16,2019
"17256",457253,"A",NA,"A",NA,"A",NA,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",6,"R",0,"R",0,"R",6,"R",5,"R",83,"R",17,2019
"17257",457299,"A",NA,"A",NA,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",25,2019
"17258",457314,"A",NA,"A",NA,"A",NA,"R",14,"R",0,"R",0,"R",14,"R",3,"R",21,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",10,2019
"17259",457323,"A",NA,"A",NA,"A",NA,"R",49,"R",0,"R",0,"R",49,"R",43,"R",88,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",20,2019
"17260",457332,"A",NA,"A",NA,"A",NA,"R",4,"R",0,"R",0,"R",4,"R",3,"R",75,"R",7,"R",0,"R",0,"R",7,"R",6,"R",86,"R",6,2019
"17261",457341,"A",NA,"A",NA,"A",NA,"R",16,"R",0,"R",0,"R",16,"R",12,"R",75,"R",0,"R",0,"R",0,"R",0,"Z",0,"A",NA,"R",13,2019
"17262",457350,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",15,2019
"17263",457378,"A",NA,"A",NA,"A",NA,"R",42,"R",0,"R",0,"R",42,"R",40,"R",95,"R",45,"R",0,"R",0,"R",45,"R",42,"R",93,"R",10,2019
"17264",457387,"A",NA,"A",NA,"A",NA,"R",57,"R",1,"R",0,"R",56,"R",51,"R",91,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",13,2019
"17265",457396,"A",NA,"A",NA,"A",NA,"R",10,"R",0,"R",0,"R",10,"R",7,"R",70,"R",20,"R",0,"R",0,"R",20,"R",14,"R",70,"R",12,2019
"17266",457402,"R",1,"R",20,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",5,2019
"17267",457411,"A",NA,"A",NA,"A",NA,"R",37,"R",0,"R",0,"R",37,"R",27,"R",73,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",12,2019
"17268",457420,"A",NA,"A",NA,"A",NA,"R",13,"Z",0,"Z",0,"R",13,"R",12,"R",92,"R",3,"Z",0,"Z",0,"R",3,"R",3,"R",100,"R",10,2019
"17269",457439,"A",NA,"A",NA,"A",NA,"R",35,"R",0,"R",0,"R",35,"R",26,"R",74,"R",26,"R",0,"R",0,"R",26,"R",18,"R",69,"R",9,2019
"17270",457448,"A",NA,"A",NA,"A",NA,"R",14,"R",0,"R",0,"R",14,"R",8,"R",57,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",21,2019
"17271",457466,"A",NA,"A",NA,"A",NA,"R",14,"R",0,"R",0,"R",14,"R",14,"R",100,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",15,2019
"17272",457475,"A",NA,"A",NA,"A",NA,"R",22,"R",0,"R",0,"R",22,"R",18,"R",82,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",12,2019
"17273",457484,"R",6,"R",33,"R",18,"R",9,"R",0,"R",0,"R",9,"R",5,"R",56,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",10,2019
"17274",457493,"A",NA,"A",NA,"A",NA,"R",10,"R",0,"Z",0,"R",10,"R",8,"R",80,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",13,2019
"17275",457527,"A",NA,"A",NA,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",7,2019
"17276",457536,"A",NA,"A",NA,"A",NA,"R",81,"R",0,"R",0,"R",81,"R",63,"R",78,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",22,2019
"17277",457545,"A",NA,"A",NA,"A",NA,"R",18,"Z",0,"Z",0,"R",18,"R",17,"R",94,"R",3,"Z",0,"Z",0,"R",3,"R",0,"R",0,"R",15,2019
"17278",457554,"A",NA,"A",NA,"A",NA,"R",18,"R",0,"R",0,"R",18,"R",10,"R",56,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",8,2019
"17279",457563,"A",NA,"A",NA,"A",NA,"R",46,"R",0,"R",0,"R",46,"R",40,"R",87,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",10,2019
"17280",457572,"A",NA,"A",NA,"A",NA,"R",16,"R",0,"R",0,"R",16,"R",13,"R",81,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",16,2019
"17281",457581,"A",NA,"A",NA,"A",NA,"R",21,"R",0,"R",0,"R",21,"R",14,"R",67,"R",8,"R",0,"R",0,"R",8,"R",6,"R",75,"R",16,2019
"17282",457606,"A",NA,"A",NA,"A",NA,"R",43,"R",0,"R",0,"R",43,"R",40,"R",93,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",15,2019
"17283",457615,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",30,"R",0,"R",0,"R",30,"R",18,"R",60,"R",10,2019
"17284",457624,"A",NA,"A",NA,"A",NA,"R",11,"R",0,"R",0,"R",11,"R",1,"R",9,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",8,2019
"17285",457633,"A",NA,"A",NA,"A",NA,"R",18,"R",0,"R",0,"R",18,"R",16,"R",89,"R",25,"R",0,"R",0,"R",25,"R",18,"R",72,"R",7,2019
"17286",457642,"A",NA,"A",NA,"A",NA,"R",7,"R",0,"R",0,"R",7,"R",6,"R",86,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",23,2019
"17287",457651,"A",NA,"A",NA,"A",NA,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",11,2019
"17288",457679,"A",NA,"A",NA,"A",NA,"R",7,"R",0,"R",0,"R",7,"R",4,"R",57,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",10,2019
"17289",457688,"A",NA,"A",NA,"A",NA,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",11,2019
"17290",457697,"A",NA,"A",NA,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",7,2019
"17291",457721,"A",NA,"A",NA,"A",NA,"R",9,"R",0,"R",0,"R",9,"R",8,"R",89,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",7,2019
"17292",457749,"A",NA,"A",NA,"A",NA,"R",18,"R",0,"Z",0,"R",18,"R",14,"R",78,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",12,2019
"17293",457767,"A",NA,"A",NA,"A",NA,"R",81,"R",0,"R",0,"R",81,"R",50,"R",62,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",20,2019
"17294",457776,"A",NA,"A",NA,"A",NA,"R",7,"R",0,"R",0,"R",7,"R",4,"R",57,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",20,2019
"17295",457785,"A",NA,"A",NA,"A",NA,"R",45,"R",0,"R",0,"R",45,"R",38,"R",84,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",3,2019
"17296",457794,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",18,2019
"17297",457800,"A",NA,"A",NA,"A",NA,"R",232,"R",0,"R",0,"R",232,"R",45,"R",19,"R",106,"R",0,"R",0,"R",106,"R",25,"R",24,"R",25,2019
"17298",457819,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",9,2019
"17299",457837,"A",NA,"A",NA,"A",NA,"R",16,"R",0,"R",0,"R",16,"R",13,"R",81,"R",44,"R",0,"R",0,"R",44,"R",40,"R",91,"R",10,2019
"17300",457846,"A",NA,"A",NA,"A",NA,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",13,"R",0,"R",0,"R",13,"R",10,"R",77,"R",7,2019
"17301",457855,"A",NA,"A",NA,"A",NA,"R",14,"R",0,"R",0,"R",14,"R",13,"R",93,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",10,2019
"17302",457873,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",22,"Z",0,"Z",0,"R",22,"R",18,"R",82,"R",4,2019
"17303",457916,"A",NA,"A",NA,"A",NA,"R",6,"R",0,"R",0,"R",6,"R",6,"R",100,"R",12,"R",0,"R",0,"R",12,"R",11,"R",92,"R",10,2019
"17304",457925,"A",NA,"A",NA,"A",NA,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",2,2019
"17305",457943,"A",NA,"A",NA,"A",NA,"R",35,"R",1,"R",0,"R",34,"R",29,"R",85,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",4,2019
"17306",457952,"A",NA,"A",NA,"A",NA,"R",42,"R",0,"R",0,"R",42,"R",41,"R",98,"R",5,"R",0,"R",0,"R",5,"R",4,"R",80,"R",15,2019
"17307",457989,"A",NA,"A",NA,"A",NA,"R",35,"R",0,"R",0,"R",35,"R",21,"R",60,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",10,2019
"17308",457998,"A",NA,"A",NA,"A",NA,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",20,2019
"17309",458007,"A",NA,"A",NA,"A",NA,"R",37,"Z",0,"Z",0,"R",37,"R",33,"R",89,"R",28,"Z",0,"Z",0,"R",28,"R",25,"R",89,"R",15,2019
"17310",458034,"R",3,"R",15,"R",20,"R",5,"R",0,"R",0,"R",5,"R",5,"R",100,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",10,2019
"17311",458043,"A",NA,"A",NA,"A",NA,"R",16,"R",0,"R",0,"R",16,"R",14,"R",88,"R",8,"R",0,"R",0,"R",8,"R",3,"R",38,"R",20,2019
"17312",458052,"A",NA,"A",NA,"A",NA,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"R",3,"R",0,"R",0,"R",3,"R",3,"R",100,"R",6,2019
"17313",458061,"A",NA,"A",NA,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",11,"R",0,"R",0,"R",11,"R",2,"R",18,"R",50,2019
"17314",458070,"A",NA,"A",NA,"A",NA,"R",40,"R",0,"R",0,"R",40,"R",36,"R",90,"R",3,"R",0,"R",0,"R",3,"R",3,"R",100,"R",12,2019
"17315",458098,"A",NA,"A",NA,"A",NA,"R",13,"Z",0,"Z",0,"R",13,"R",11,"R",85,"R",1,"Z",0,"Z",0,"R",1,"R",0,"R",0,"R",12,2019
"17316",458104,"A",NA,"A",NA,"A",NA,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",15,2019
"17317",458113,"R",1,"R",4,"R",25,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",3,2019
"17318",458122,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",9,2019
"17319",458131,"A",NA,"A",NA,"A",NA,"R",26,"R",0,"R",0,"R",26,"R",24,"R",92,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",10,2019
"17320",458140,"R",7,"R",32,"R",22,"R",7,"R",0,"R",0,"R",7,"R",7,"R",100,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",7,2019
"17321",458168,"A",NA,"A",NA,"A",NA,"R",10,"R",0,"R",0,"R",10,"R",10,"R",100,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",9,2019
"17322",458210,"R",12,"R",280,"R",4,"R",17,"R",0,"R",0,"R",17,"R",14,"R",82,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",NA,"R",19,2019
"17323",458229,"R",18,"R",210,"R",9,"R",20,"R",0,"R",0,"R",20,"R",14,"R",70,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",NA,"R",19,2019
"17324",458265,"A",NA,"A",NA,"A",NA,"R",323,"R",0,"R",0,"R",323,"R",240,"R",74,"R",13,"R",0,"R",0,"R",13,"R",13,"R",100,"R",19,2019
"17325",458274,"A",NA,"A",NA,"A",NA,"R",24,"Z",0,"Z",0,"R",24,"R",18,"R",75,"R",10,"Z",0,"Z",0,"R",10,"R",1,"R",10,"R",15,2019
"17326",458380,"A",NA,"A",NA,"A",NA,"R",35,"R",0,"R",0,"R",35,"R",11,"R",31,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",17,2019
"17327",458405,"A",NA,"A",NA,"A",NA,"R",91,"R",0,"R",0,"R",91,"R",62,"R",68,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",18,2019
"17328",458423,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",12,2019
"17329",458441,"A",NA,"A",NA,"A",NA,"R",107,"R",0,"R",0,"R",107,"R",52,"R",49,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",25,2019
"17330",458496,"R",18,"R",61,"R",30,"R",34,"R",0,"R",0,"R",34,"R",23,"R",68,"R",8,"R",0,"R",0,"R",8,"R",3,"R",38,"R",10,2019
"17331",458681,"A",NA,"A",NA,"A",NA,"R",30,"Z",0,"Z",0,"R",30,"R",13,"R",43,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",26,2019
"17332",458803,"A",NA,"A",NA,"A",NA,"R",28,"R",0,"Z",0,"R",28,"R",14,"R",50,"R",19,"R",0,"Z",0,"R",19,"R",8,"R",42,"R",20,2019
"17333",458812,"A",NA,"A",NA,"A",NA,"R",35,"R",0,"Z",0,"R",35,"R",16,"R",46,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",18,2019
"17334",458821,"A",NA,"A",NA,"A",NA,"R",22,"R",0,"Z",0,"R",22,"R",10,"R",45,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",23,2019
"17335",458830,"A",NA,"A",NA,"A",NA,"R",32,"R",0,"Z",0,"R",32,"R",26,"R",81,"R",17,"R",0,"Z",0,"R",17,"R",10,"R",59,"R",25,2019
"17336",458849,"A",NA,"A",NA,"A",NA,"R",19,"R",0,"Z",0,"R",19,"R",16,"R",84,"R",4,"R",0,"Z",0,"R",4,"R",3,"R",75,"R",15,2019
"17337",458858,"A",NA,"A",NA,"A",NA,"R",45,"R",0,"Z",0,"R",45,"R",24,"R",53,"R",30,"R",0,"Z",0,"R",30,"R",12,"R",40,"R",20,2019
"17338",458867,"A",NA,"A",NA,"A",NA,"R",77,"R",0,"Z",0,"R",77,"R",45,"R",58,"R",26,"R",0,"Z",0,"R",26,"R",15,"R",58,"R",20,2019
"17339",458885,"A",NA,"A",NA,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",45,"R",0,"R",0,"R",45,"R",12,"R",27,"R",67,2019
"17340",458919,"R",12,"R",2844,"R",0,"R",12,"R",0,"R",0,"R",12,"R",7,"R",58,"R",635,"R",0,"R",0,"R",635,"R",244,"R",38,"R",80,2019
"17341",458955,"A",NA,"A",NA,"A",NA,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",55,"R",0,"R",0,"R",55,"R",21,"R",38,"R",95,2019
"17342",458964,"R",3,"R",985,"R",0,"R",5,"R",0,"R",0,"R",5,"R",2,"R",40,"R",186,"R",0,"R",0,"R",186,"R",69,"R",37,"R",88,2019
"17343",458973,"R",3,"R",1251,"R",0,"R",4,"R",0,"R",0,"R",4,"R",2,"R",50,"R",188,"R",0,"R",0,"R",188,"R",73,"R",39,"R",44,2019
"17344",458982,"R",72,"R",132,"R",55,"R",34,"R",0,"R",0,"R",34,"R",14,"R",41,"R",23,"R",0,"R",0,"R",23,"R",8,"R",35,"R",12,2019
"17345",459000,"A",NA,"A",NA,"A",NA,"R",31,"R",0,"Z",0,"R",31,"R",13,"R",42,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",20,2019
"17346",459019,"A",NA,"A",NA,"A",NA,"R",30,"R",0,"Z",0,"R",30,"R",14,"R",47,"R",12,"R",0,"Z",0,"R",12,"R",4,"R",33,"R",19,2019
"17347",459046,"A",NA,"A",NA,"A",NA,"R",26,"R",0,"Z",0,"R",26,"R",14,"R",54,"R",10,"R",0,"Z",0,"R",10,"R",8,"R",80,"R",23,2019
"17348",459055,"A",NA,"A",NA,"A",NA,"R",29,"R",0,"Z",0,"R",29,"R",19,"R",66,"R",14,"R",0,"Z",0,"R",14,"R",7,"R",50,"R",12,2019
"17349",459064,"A",NA,"A",NA,"A",NA,"R",23,"R",0,"Z",0,"R",23,"R",17,"R",74,"R",9,"R",0,"Z",0,"R",9,"R",5,"R",56,"R",15,2019
"17350",459116,"A",NA,"A",NA,"A",NA,"R",25,"Z",0,"Z",0,"R",25,"R",22,"R",88,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",15,2019
